Essai,400,600,800,1000,1200,1400
Essai0,0.3366098999977112,0.7359895000699908,0.7043995999265462,0.8321422999724746,1.0092604998499155,1.1202195999212563
Essai1,0.4800044000148773,0.7199051999486983,0.735674099996686,1.0082898000255227,0.9600750000681728,1.231641599908471
Essai2,0.4165842002257705,0.8643910000100732,0.6240044999867678,0.8644269001670182,1.0718229999765754,1.312068099854514
Essai3,0.36804099986329675,0.719986200099811,0.7685067001730204,0.9760319001507014,0.9919524998404086,1.0715479999780655
Essai4,0.4479898998979479,0.6084074000827968,0.8473541000857949,0.8321927001234144,1.4079144999850541,1.3444544000085443
Essai5,0.3520847000181675,0.6083917999640107,0.8479414000175893,1.1036611997988075,1.1038031000643969,1.1359107999596745
Essai6,0.2723348999861628,0.816194900078699,0.7043347998987883,1.0239333000499755,1.2953529998194426,1.1837428000289947
Essai7,0.2888964000158012,0.6076736999675632,0.7997651000041515,1.1196094998158514,1.1996056998614222,1.2318208999931812
Essai8,0.41622469993308187,1.1206934999208897,0.991880000103265,0.9916624999605119,1.232095800107345,1.8717499000485986
Essai9,0.3519920001272112,0.7363264998421073,0.7998632001690567,1.2476500000339001,1.2651309999637306,1.6960501000285149
