Essai;400;600;800;1000;1200;1400
Essai0;0.5757339000119828;0.9443272000062279;1.0714108999818563;1.3278605000232346;1.3438360000145622;1.3284316000062972
Essai1;0.4160558999865316;0.9915986999985762;1.2001237999647856;1.2321876999922097;1.3595601000124589;1.584581600036472
Essai2;0.4953887999872677;0.9120169999659993;0.9762103999964893;1.1829007999622263;1.2479528000112623;1.505871000001207
Essai3;0.6879806000506505;1.13587420003023;1.0555314000230283;1.1197081999853253;1.136648299987428;1.4076376999728382
Essai4;0.49602379999123514;0.9121533999568783;1.0720787000027485;1.296083799970802;1.3755478999810293;1.3922536000027321
Essai5;0.4639189000008628;0.8957810000283644;1.2001316999667324;1.2483654000097886;1.3759859999991022;1.407463599985931
Essai6;0.41583289997652173;0.7200641999952495;1.0393709000200033;1.3923344999784604;1.1519879000261426;1.359966500021983
Essai7;0.46385479997843504;0.8645766000263393;1.07167129998561;1.279631499957759;1.1523968999972567;1.4558274999726564
Essai8;0.40013560000807047;0.8959108999697492;1.0884746999945492;1.1677617999957874;1.2631743000238203;1.3277826000121422
Essai9;0.4481632999959402;0.9600245999754407;0.959873299987521;1.1042872999678366;1.311579899978824;1.5204654000117444
